title,year,rating,directors,actors,genres
tt2081367,2013,4.6,nm4340663,nm0000616,"Comedy,Drama,Family"
tt0035262,1942,7.3,nm0124877,"nm0001078,nm0001362,nm0000063","Adventure,Comedy,Family"
tt0023038,1932,5.6,"nm0569645,nm0769585","nm0551222,nm0853604,nm0000078","Action,Adventure,Crime"
tt0082146,1981,5.8,nm0331956,"nm0823592,nm0000598,nm0318527","Comedy,Romance"
tt1661382,2013,6.4,nm0781842,"nm0000134,nm0000230,nm0000273","Comedy,Drama,Sport"
tt0096316,1988,6.9,nm0000338,"nm0000313,nm0001445,nm0002078",Drama
tt0070012,1973,7.3,nm0494885,"nm0553014,nm0000885,nm0253020","Horror,Mystery,Thriller"
tt0030550,1938,6.0,nm0792450,"nm0000078,nm0181003,nm0855579","Action,Adventure,Drama"
tt0034384,1941,6.8,nm0000485,"nm0001870,nm0000068,nm0415591","History,Western"
tt0046998,1955,7.5,nm0719756,nm0300064,"Comedy,Drama"
tt4126568,2017,4.1,nm4726966,"nm3187567,nm4263442,nm5149187","Drama,Horror,Thriller"
tt0080832,1980,7.6,nm0334353,"nm0000959,nm0000885",Drama
tt0100680,1990,6.3,nm0728688,nm0000134,"Drama,Romance"
tt0047150,1954,5.7,nm0124877,"nm0001322,nm0001695,nm0002131","Adventure,History,Romance"
tt0093596,1987,5.5,nm0000914,"nm0000313,nm0001800","Comedy,Mystery,Romance"
tt2412746,2013,5.0,nm0754817,"nm0924684,nm0098372,nm0000616",Action
tt0158131,1999,7.0,nm0248942,"nm0001731,nm0000616,nm0001642,nm0001780","Fantasy,Western"
tt0034407,1941,6.0,nm0749484,"nm0000020,nm0118000,nm0164441","Comedy,Romance"
tt0023808,1933,4.9,nm0379092,"nm0201690,nm0001682","Action,Adventure,Comedy"
tt0043743,1951,5.8,nm0112218,"nm0001289,nm0001695,nm0441069","Crime,Drama"
tt0450385,2007,6.8,nm0405632,"nm0000131,nm0000168,nm0083307","Drama,Horror"
tt6338374,2017,6.2,nm0175430,"nm0004978,nm1057932",Drama
tt3275216,2015,5.9,nm0204720,"nm0243231,nm1060510,nm4989855","Comedy,Drama,Thriller"
tt0065726,1970,6.7,nm0715346,"nm0000063,nm0015391,nm0082300","Comedy,Drama"
tt0113539,1995,7.0,nm0664852,"nm0000800,nm0538869,nm0457655,nm0000306","Action,Adventure,Drama"
tt0090728,1986,7.3,nm0000118,"nm0000621,nm0241748,nm0393222","Action,Adventure,Comedy"
tt0031252,1939,7.2,nm0000406,"nm0000020,nm0172287","Drama,History,Romance"
tt4575576,2018,7.7,nm0286975,"nm0000191,nm0309693","Adventure,Animation,Comedy"
tt0094771,1988,7.4,nm0934578,"nm0737257,nm0001682",Drama
tt0033804,1941,7.9,nm0002545,"nm0000020,nm0002013,nm0657874","Comedy,Romance"
tt0033808,1941,5.9,nm0615868,"nm0000078,nm0585553,nm0827261","Drama,Western"
tt0051198,1957,6.8,nm0000406,"nm0000078,nm0197314,nm0000955","Drama,War"
tt0051193,1957,7.0,nm0002030,"nm0000063,nm0290047,nm0130407",Drama
tt0078294,1978,5.1,nm0425593,"nm0000313,nm0939795","Comedy,Crime,Mystery"
tt0065836,1970,6.2,nm0000361,"nm0000134,nm0307255,nm0001164","Comedy,Drama"
tt0050562,1957,5.8,nm0903049,"nm0000078,nm0282435,nm0280707","Action,Drama,Romance"
tt0085303,1983,6.0,nm0000877,"nm0643647,nm0811714","Horror,Mystery,Thriller"
tt0015864,1925,8.2,nm0000122,"nm1027682,nm0000122,nm0841501,nm0615306,nm0074788,nm0906618,nm1033900","Adventure,Comedy,Drama"
tt0063236,1968,5.6,"nm0607407,nm0912238","nm0393037,nm0907247,nm0256205","Comedy,Crime,Drama"
tt0043134,1950,6.1,nm0005898,"nm0001647,nm0001229,nm0393028",Adventure
tt0036824,1944,6.6,nm0524995,"nm0000078,nm0641454,nm0292433","Drama,Romance,War"
tt0082308,1981,4.3,nm0176702,"nm0412322,nm0175060,nm0132103","Comedy,Family,Sci-Fi"
tt0086355,1983,6.7,nm0002080,"nm0000616,nm0731772",Drama
tt0131704,2000,4.2,nm0005197,"nm0000134,nm0004517","Adventure,Animation,Comedy"
tt6387232,2017,6.8,nm0053228,nm3214649,"Drama,Family,Fantasy"
tt1046173,2009,5.8,nm0814085,"nm0000598,nm1475594,nm0005541,nm0015382","Action,Adventure,Sci-Fi"
tt1748179,2012,6.2,nm0181579,"nm0000134,nm0614165","Drama,Fantasy,Horror"
tt0041362,1949,6.6,nm0547446,"nm0000068,nm0930103,nm0430460",Western
tt0041361,1949,6.5,nm0905729,"nm0000078,nm0233856,nm0001316","Adventure,Romance,War"
tt0067774,1971,7.0,nm0000056,"nm0000056,nm0000020,nm0765546","Action,Adventure,Drama"
tt0110064,1994,4.4,nm0583754,"nm0717212,nm0552086,nm0249924","Comedy,Music,Romance"
tt0482571,2006,8.5,nm0634240,"nm0000288,nm0413168,nm0000323","Drama,Mystery,Sci-Fi"
tt0072424,1974,7.9,"nm0060072,nm0710230","nm0001682,nm0790071,nm0410273","Animation,Comedy,Family"
tt0108505,1993,5.4,nm0533334,"nm0000442,nm0000616",Thriller
tt0056700,1962,6.4,"nm0505610,nm0657162","nm0002131,nm0003337,nm0805790","Adventure,Animation"
tt0051087,1957,7.4,nm0542649,"nm0000020,nm0000578,nm0712935",Western
tt0042953,1950,7.1,nm0678928,"nm0003318,nm0002046,nm0862937","Crime,Drama"
tt0081375,1980,6.1,nm0956052,"nm0000800,nm0916434","Comedy,War"
tt3210984,2013,6.4,nm0838289,"nm0167850,nm0001368","Comedy,Family,Romance"
tt0031566,1939,6.9,nm0103975,"nm0000020,nm0000897,nm0062667","Crime,Drama"
tt0105512,1992,5.1,nm0853546,"nm0002138,nm0000502,nm0000885,nm0359969",Comedy
tt0029650,1937,7.0,nm0332539,"nm0640078,nm0000020,nm0402842,nm0187981","Drama,Romance"
tt0090022,1985,7.2,nm0001410,"nm0000177,nm0001277,nm0000126,nm0000418","Action,Crime,Drama"
tt5288136,2016,6.8,nm1016044,nm1452155,"Family,Romance"
tt0290280,2002,6.9,nm0001747,"nm0242903,nm0001258,nm0035060,nm0000616",Drama
tt0049547,1956,6.5,"nm0394409,nm0802862","nm0001369,nm0001695","Drama,Romance"
tt0026191,1936,6.9,nm0001328,"nm0000010,nm0002285,nm0260020","Adventure,Drama,Romance"
tt1988621,2014,5.2,nm0844896,"nm4692308,nm2399892,nm2886781","Action,Adventure,Horror"
tt0043557,1951,6.3,nm0547446,"nm0000068,nm0108406",Western
tt0043550,1951,6.4,nm0485647,"nm0001229,nm0641454","Drama,Sport"
tt0104714,1992,6.7,nm0001149,"nm0000154,nm0000418,nm0000582","Action,Crime,Thriller"
tt0077629,1978,6.2,nm0338719,"nm0000032,nm0001016,nm0005078,nm0000885","Adventure,Drama,History"
tt0405163,2005,6.3,nm0870592,"nm0000313,nm0001101,nm0001592,nm0625789",Comedy
tt0382625,2006,6.6,nm0000165,"nm0000158,nm0000606,nm0005212","Mystery,Thriller"
tt0073240,1975,6.0,nm0001603,"nm0001001,nm0000380,nm0384050,nm0005019","Action,Crime,Thriller"
tt0105165,1992,5.6,nm0720000,"nm0000285,nm0000885","Comedy,Fantasy,Romance"
tt0358082,2005,6.3,"nm0757858,nm0917188","nm0000191,nm0000316,nm0000245","Adventure,Animation,Comedy"
tt0099077,1990,7.8,nm0001508,"nm0000134,nm0000245",Drama
tt0783608,2007,5.9,nm0001707,"nm0000437,nm0000885","Crime,Drama,Mystery"
tt0115783,1996,5.8,nm0225416,"nm0001834,nm0001191,nm0001001,nm0842422","Action,Comedy,Crime"
tt0031066,1939,6.5,nm0000923,"nm0001682,nm0935415,nm0452128",Comedy
tt0072852,1975,6.7,nm0417054,"nm0000621,nm0948253,nm0000885,nm0731490","Action,Drama,Thriller"
tt0069134,1972,6.0,nm0388198,"nm0000323,nm0001682,nm0822034","Comedy,Crime,Drama"
tt4682136,2018,6.0,nm1555287,nm1652433,Drama
tt0033038,1940,6.8,nm0307819,"nm0000078,nm0215260,nm0002024","Comedy,Drama,Romance"
tt0112844,1995,6.8,nm0759410,"nm0004857,nm0348371",Comedy
tt0063775,1968,6.5,nm0474539,"nm0000989,nm0000053,nm0000314","War,Western"
tt0077621,1978,6.3,nm0000197,"nm0000197,nm0000502,nm0000004","Comedy,Crime,Romance"
tt0068575,1972,7.4,nm0001379,"nm0005078,nm0000313","Drama,Sport"
tt0080889,1980,7.2,nm0623768,"nm0000527,nm0001832,nm0000885","Adventure,Comedy"
tt0108473,1993,6.3,nm0806293,"nm0000313,nm0000662","Drama,Horror,Mystery"
tt0038123,1945,6.9,nm0802563,nm0001695,Drama
tt0059460,1965,6.3,nm0447944,"nm0001229,nm0001072","Crime,Drama,Thriller"
tt0478261,2005,7.3,nm0962722,"nm0962722,nm2032997,nm1095427,nm2330908",Comedy
tt0130236,1991,4.6,nm0792763,"nm0120494,nm0360481,nm0292528","Action,Crime,Thriller"
tt0027087,1935,5.1,nm0102908,"nm0000078,nm0556813","Action,Adventure,Drama"
tt0312609,2003,4.8,nm0115500,"nm0001151,nm0001364,nm0001324","Action,Crime,Thriller"
tt2251281,2014,5.6,nm2597331,"nm0243806,nm0001305,nm0198804","Drama,Horror,Thriller"
tt0099405,1990,6.1,nm0434571,"nm0001715,nm0000616,nm0546797","Drama,Thriller,War"
tt7370936,2017,6.6,nm0646987,"nm0000551,nm0000418","Drama,Romance"
tt0055190,1961,5.4,"nm0292720,nm0211964,nm0767890","nm0001588,nm0798309","Action,Adventure,Drama"
tt0102938,1991,5.5,nm0074340,nm0191442,"Drama,Thriller"
tt0034145,1941,6.2,nm0387002,"nm0001695,nm0002116,nm0354947","Crime,Drama,Mystery"
tt0046361,1953,5.5,nm0794793,"nm0573640,nm0549280",Western
tt0035233,1942,6.5,nm0488295,"nm0001695,nm0219396","Crime,Drama"
tt0070077,1973,7.5,nm0946811,"nm0000053,nm0001967,nm0430151,nm0444198","Crime,Drama"
tt0056197,1962,7.8,"nm0926919,nm0002175,nm0953123,nm0554249,nm0652631","nm0000078,nm0752813,nm0000009,nm0000020","Action,Drama,History"
tt0058561,1964,5.9,nm0000339,"nm0001289,nm0885203,nm0001682,nm0126318","Action,Drama,History"
tt1692478,2013,5.9,nm0340029,"nm1981440,nm0000616,nm0232800","Crime,Drama,Romance"
tt0331468,2003,4.9,nm0001214,"nm0000598,nm0001151","Horror,Mystery,Thriller"
tt0054127,1960,7.0,nm0368871,"nm0000078,nm0001289,nm0468237,nm0003104","Comedy,Romance,Western"
tt0054120,1960,6.1,nm0307819,"nm0000053,nm0001321,nm0641397","Action,Drama,Romance"
tt0050356,1957,7.6,nm0694090,"nm0000053,nm0432007,nm0373314,nm0000942","Action,Adventure,Drama"
tt0092641,1987,6.5,nm0283500,"nm0000249,nm0001133","Action,Crime,Drama"
tt0245901,2001,4.0,nm0615247,"nm0000616,nm0001768,nm0686568","Drama,Horror,Mystery"
tt0203009,2001,7.6,nm0525303,"nm0000191,nm0000491,nm0000980","Drama,Romance"
tt0084914,1982,7.8,nm0316830,"nm0000885,nm0184429","Drama,History"
tt0415965,2007,6.8,nm0583675,"nm0000131,nm1544100","Comedy,Drama,Family"
tt0055972,1962,7.3,nm0001175,"nm0001229,nm0690880","Crime,Mystery,Thriller"
tt0116890,1996,5.1,nm0928691,"nm0192963,nm0738850","Mystery,Thriller"
tt0034514,1942,6.5,nm0718321,"nm0000020,nm0533692,nm0657874","Drama,Music,Romance"
tt0035643,1943,6.6,nm0337586,"nm0001695,nm0828668","Drama,War"
tt0102194,1991,5.0,nm0744794,"nm0001283,nm0001439,nm0001075","Action,Crime,Thriller"
tt1730294,2012,4.5,nm0437802,"nm0000411,nm0000874,nm0001001","Action,Crime,Drama"
tt0073918,1974,7.3,nm0001628,"nm0000053,nm0847264,nm0001417,nm0248983","Action,Crime,Drama"
tt4131800,2017,6.1,nm2149505,"nm0000630,nm0671567","Action,Adventure,Animation"
tt0069044,1972,6.2,nm0835799,"nm0548449,nm0002048",Drama
tt0030786,1938,7.0,nm0939992,"nm0000891,nm0001682,nm0389824","Drama,Sport"
tt0072667,1975,7.5,nm0159007,"nm0000885,nm0065183,nm0124100,nm0001056",Drama
tt0047878,1955,7.4,nm0507390,"nm0664273,nm0002017,nm0002046","Crime,Drama"
tt0305633,2002,5.3,nm0334353,"nm0001001,nm0000628,nm0275913","Drama,Thriller"
tt0030997,1937,6.7,nm0782707,"nm0832011,nm0001682","Comedy,Romance"
tt0090103,1985,7.0,nm0001661,"nm0000131,nm0000381,nm0301305","Comedy,Drama,Romance"
tt3889450,2015,7.0,nm2583791,"nm0000616,nm6657549","Comedy,Drama"
tt0036636,1944,5.4,nm0782682,"nm0000068,nm0122589","Comedy,Romance"
tt0049843,1955,7.6,nm0802862,"nm0534045,nm0721999","Drama,Romance"
tt2897102,2014,5.8,nm2007455,"nm0001757,nm3600327,nm0000616,nm0000286",History
tt0030850,1938,6.3,nm0003373,"nm0000068,nm0000974",Western
tt0062482,1967,6.0,nm0447944,"nm0000020,nm0943978","Drama,Western"
tt0044449,1952,6.5,nm0439597,"nm0186045,nm0000063","Adventure,Romance"
tt0042006,1949,6.8,nm0507390,"nm0001229,nm0926235,nm0445868","Crime,Drama"
tt2065898,2013,6.3,nm1092946,"nm0000418,nm0001295,nm3146025","Drama,Romance"
tt0033650,1941,6.6,nm0718321,"nm0001695,nm0420765","Crime,Drama,Mystery"
tt0046556,1953,6.8,nm0245385,"nm0526184,nm0002046",Western
tt1346242,2009,6.3,nm0175430,"nm0567506,nm0301178","Comedy,Drama,Romance"
tt0038704,1946,5.8,nm0325135,"nm0001682,nm0832011","Comedy,Romance"
tt0047630,1954,6.7,nm0131460,"nm0000018,nm0000063","Adventure,Fantasy,History"
tt0319061,2003,8.0,nm0000318,"nm0000191,nm0001215,nm0001082","Adventure,Drama,Fantasy"
tt0056516,1962,6.4,nm0612322,"nm0001369,nm0412322,nm0444584","Adventure,Drama,Romance"
tt0109127,1994,6.1,nm0213100,"nm0000418,nm0001103,nm0000502","Comedy,Family,Fantasy"
tt6450186,2018,7.4,"nm3401779,nm2296528","nm8722479,nm0000598,nm0012081","Drama,Family"
tt0117057,1996,6.5,nm0000659,"nm0000313,nm0001719","Comedy,Drama,Romance"
tt0065670,1971,8.4,nm0301145,"nm0327106,nm0277140,nm0700127","Adventure,Comedy,Crime"
tt0291317,1987,6.1,nm0766211,"nm0994324,nm0411757","Crime,Horror"
tt1293842,2009,6.6,nm1475479,"nm0005377,nm1117791","Comedy,Sport"
tt0176883,2001,5.2,nm0103186,"nm0256263,nm0000502,nm0287702,nm0701030","Adventure,Comedy,Family"
tt3263904,2016,7.5,nm0000142,"nm0000158,nm0001173",Drama
tt0050762,1957,7.4,nm0804752,"nm0280749,nm0539871,nm0392340","Action,Adventure"
tt0343172,2003,6.6,nm0067999,nm0713209,"Crime,Drama"
tt0051767,1958,6.7,nm0550892,"nm0001229,nm0000999,nm0427894","Comedy,War"
tt0059578,1965,8.3,nm0001466,"nm0000142,nm0001812,nm0002231,nm0103828",Western
tt0804502,2007,5.3,nm0044021,nm0018416,"Comedy,Romance"
tt0057447,1963,5.7,nm0439597,"nm0000053,nm0370144,nm0754942","Adventure,Romance"
tt0100395,1990,6.7,nm0001566,"nm0000598,nm0000432","Comedy,Drama"
tt3187094,2015,4.4,nm4790745,"nm1923196,nm0000616,nm1795196",Thriller
tt4733536,2015,4.9,nm0522393,"nm0001151,nm0341176,nm1534888,nm0077512","Action,Comedy,Drama"
tt0071521,1974,6.6,nm0750701,"nm0000273,nm0001001,nm0472816","Action,Comedy,Crime"
tt0040976,1948,6.5,nm0851537,"nm0001682,nm0237025,nm0173908",Comedy
tt2361509,2015,7.1,nm0583600,"nm0000134,nm2981082","Comedy,Drama"
tt0166308,1998,4.9,nm0099398,"nm0440913,nm0001993,nm0621932",Drama
tt0057831,1964,7.8,nm0128050,"nm0000063,nm0000869","Comedy,Drama"
tt1932767,2012,7.5,"nm0569166,nm0796915","nm0002907,nm0176869",Drama
tt2140037,2015,5.9,nm0640334,"nm0249291,nm0000191,nm0763928","Action,Drama,Western"
tt1743334,2011,6.8,nm0132330,"nm0202810,nm0000708,nm0000997,nm0000800",Action
tt0050903,1957,6.7,nm0245385,"nm0001537,nm0000063,nm0001013","Adventure,Crime,Drama"
tt2752758,2014,4.1,"nm2419470,nm2366012","nm1472917,nm0027402,nm2244640","Horror,Mystery,Thriller"
tt0039581,1947,6.7,nm0514822,"nm0000020,nm0001637","Crime,Drama"
tt0039589,1947,7.0,nm0802862,"nm0001695,nm0002013,nm0000472","Crime,Mystery"
tt0033342,1941,6.8,nm0782707,"nm0832011,nm0001682","Comedy,Romance"
tt0790770,2015,6.4,nm0000332,"nm0000332,nm0000191,nm0836121","Drama,Music"
tt0048233,1956,7.1,nm0202681,"nm0001229,nm0000308,nm0001768","Drama,Romance,Western"
tt0077807,1978,6.3,nm0682757,"nm0000616,nm0002139,nm0001330",Drama
tt0040064,1948,7.2,nm0000406,"nm0000078,nm0000784,nm0001013,nm0000955","Drama,Western"
tt0061123,1965,5.8,nm0324875,"nm0001559,nm0001695",Drama
tt0036705,1944,7.0,nm0005847,"nm0866010,nm0603646,nm0003277","Comedy,Crime,Drama"
tt0033289,1940,6.9,nm0851537,"nm0001682,nm0051628",Drama
tt0114210,1995,5.4,nm0104481,"nm0000287,nm0000491","Comedy,Romance"
tt0045296,1952,7.5,nm0001415,"nm0000008,nm0000063,nm0936476","Drama,History"
tt0038395,1946,7.0,nm0869664,"nm0000763,nm0002046","Drama,Western"
tt0791304,2007,5.9,nm0005190,nm0000551,"Comedy,Drama"
tt5331084,2016,5.0,nm0213983,nm0779292,Drama
tt0265320,2001,6.1,nm0429958,"nm0001075,nm0455767","Crime,Drama"
tt0082001,1981,5.9,nm0870800,"nm0000432,nm0000598","Comedy,Drama,Romance"
tt6182908,2018,6.8,"nm0456732,nm1134222","nm1475594,nm0179479,nm0996669","Adventure,Animation,Comedy"
tt0069883,1973,6.8,nm0753073,"nm0001001,nm0130355,nm0908919","Drama,Romance"
tt0033902,1941,6.6,nm0851537,"nm0000075,nm0001682,nm0914519,nm0638067",Drama
tt2005374,2013,6.4,nm1960428,"nm0000115,nm0000131,nm0606487","Crime,Drama,Mystery"
tt0044828,1953,6.4,nm0211964,"nm0002024,nm0829533,nm0000978","Action,Adventure,Western"
tt0035798,1943,6.5,nm0896533,"nm0000068,nm0001229","Action,Comedy,Romance"
tt2072230,2015,5.1,nm0383688,"nm2067218,nm1959800","Action,Adventure,Drama"
tt0043643,1951,7.1,"nm0268513,nm0281507","nm0000053,nm0001637,nm0392529","Action,Crime"
tt1714920,2012,5.0,nm0205779,"nm1541503,nm0946473",Comedy
tt0033806,1942,6.1,nm0419265,"nm0000078,nm0580882","Comedy,Romance,Thriller"
tt0080139,1979,6.2,nm0724927,"nm0000313,nm0001379,nm0000578,nm0908919","Comedy,Drama,Mystery"
tt0037627,1945,6.1,nm0437356,"nm0000078,nm0000974,nm0000955",Western
tt0955298,2008,6.7,nm0413875,"nm0000551,nm0860217",Drama
tt0073636,1975,6.9,nm0587706,"nm0000078,nm0001875,nm0430151","Adventure,Drama,Western"
tt0122076,1998,5.5,nm0012860,nm0001074,Mystery
tt0062865,1968,6.4,nm0861679,"nm0001229,nm0447913,nm0415591,nm0026930",Western
tt0030535,1938,6.6,nm0782707,"nm0001682,nm0832011",Comedy
tt0062472,1967,6.9,nm0447944,"nm0000078,nm0000018,nm0444476,nm0907480",Western
tt0062479,1967,6.2,nm0572132,"nm0000018,nm0000053,nm0001847","Adventure,Western"
tt0074426,1976,4.5,nm0162030,"nm0668667,nm0899911,nm0217466",Comedy
tt0417217,2005,6.2,nm0142286,"nm0000190,nm0000199,nm0000800","Drama,Sport,Thriller"
tt0035757,1943,6.7,"nm0001328,nm0744514","nm0000068,nm0113769,nm0280178","Drama,War"
tt0800240,2008,6.1,nm2251947,"nm0413168,nm0000191,nm0022883","Crime,Drama,Mystery"
tt0077636,1978,5.2,nm0496746,"nm0000063,nm0885203,nm0001902",Drama
tt0760188,2007,6.5,nm0675257,"nm0002027,nm0000800",Drama
tt0036038,1943,6.6,nm0736610,"nm0000078,nm0215260,nm0371025","Romance,Western"
tt0036037,1943,6.7,nm0821472,"nm0000020,nm0593775,nm0430870","Drama,War"
tt0043781,1951,6.4,nm0211964,"nm0000068,nm0461594","Romance,Western"
tt0042463,1950,5.8,nm0307819,"nm0001682,nm0002285,nm0113769",Drama
tt0400525,2005,6.3,nm0000601,"nm0000131,nm0000671","Comedy,Crime,Drama"
tt0022293,1931,5.8,nm0496505,"nm0427659,nm0000078,nm1250355","Mystery,Western"
tt0119210,1997,6.4,nm0835732,"nm0000418,nm0000598,nm5341652","Crime,Mystery,Thriller"
tt0046801,1954,6.6,nm0211964,"nm0000068,nm0677962","Action,Romance,Western"
tt0118621,1998,6.8,nm0223939,"nm0000619,nm0001768,nm0001682","Fantasy,Romance"
tt3013018,2014,4.9,nm3416663,nm2320367,"Drama,Horror,Thriller"
tt0102989,1991,5.9,nm0723685,"nm0644131,nm0319142","Crime,Drama"
tt0052808,1959,5.4,nm0165412,"nm0104507,nm0779429","Adventure,Drama,War"
tt0116277,1996,5.8,nm0001716,"nm0000134,nm0000648,nm0000491","Action,Drama,Sport"
tt0078872,1979,7.4,nm0050597,"nm0719738,nm0001682,nm0615617","Adventure,Family,Sport"
tt0049224,1956,5.9,nm0721949,"nm0000053,nm0639366","Crime,Drama,Mystery"
tt0035244,1942,6.8,nm0001124,"nm0001537,nm0000078,nm0557339","Action,Adventure,Drama"
tt0048956,1956,8.2,nm0006249,"nm0348483,nm0315871,nm0051837",Drama
tt0057298,1963,7.3,nm0572132,"nm0000078,nm0915618","Comedy,Romance,Western"
tt0089385,1985,7.0,nm0434571,"nm0000131,nm0936403","Adventure,Family"
tt0040553,1948,6.9,nm0467396,"nm0000061,nm0445523,nm0002011","Comedy,Fantasy,Romance"
tt0075314,1976,8.3,nm0000217,"nm0000134,nm0000983","Crime,Drama"
tt0247427,2001,5.1,nm0006846,"nm0000546,nm0001001,nm0000969","Drama,Thriller"
tt0057883,1964,7.7,nm0769874,"nm0000020,nm0731772",Drama
tt0210357,2000,6.5,nm0240582,"nm0000596,nm0000846,nm0533907","Drama,Family"
tt0093409,1987,7.6,nm0001149,"nm0000154,nm0000418,nm0000997,nm0752751","Action,Crime,Thriller"
tt0091192,1989,5.0,nm0343630,"nm0835428,nm0184086","Crime,Horror,Thriller"
tt0070598,1973,6.7,nm0869427,"nm0000020,nm0424565,nm0001181","Drama,Family,Western"
tt0031995,1939,6.7,"nm0485943,nm0782682","nm0000068,nm0725844","Drama,Family,Romance"
tt0039531,1947,6.8,nm0746740,"nm0001682,nm0002046,nm0007223",Drama
tt0056040,1962,6.2,nm0001238,"nm0760701,nm0894677",Horror
tt0155711,1999,6.4,nm0001708,"nm0000134,nm0000450,nm0587944,nm0061777","Comedy,Crime,Drama"
tt0039169,1947,7.3,nm0718321,"nm0000026,nm0884964","Comedy,Romance"
tt0113305,1995,6.5,nm0005436,"nm0004898,nm0001650","Crime,Drama,Romance"
tt1038686,2010,5.2,nm0829820,"nm0079273,nm0000598,nm0001165,nm0085407","Action,Fantasy,Horror"
tt2172985,2013,6.3,nm1038286,"nm0000621,nm0059431,nm0224565","Comedy,Crime,Thriller"
tt0212075,1996,6.6,nm0596571,nm0635330,"Crime,Thriller"
tt1754141,2010,4.6,nm1833230,"nm0242756,nm3235048,nm3495487",Comedy
tt0468569,2008,9.0,nm0634240,"nm0000288,nm0005132,nm0001173,nm0000323","Action,Crime,Drama"
tt0047413,1954,6.6,nm0211964,"nm0000068,nm0606998,nm0768178",Western
tt0081316,1980,8.1,nm0425593,"nm0000616,nm0238719",Drama
tt0106489,1993,7.8,nm0000134,"nm0000134,nm0001590,nm0000969,nm0135584","Crime,Drama"
tt0101902,1991,6.3,nm0753073,"nm0001001,nm0001719,nm0641929","Comedy,Drama,Music"
tt0024592,1933,5.5,nm0942611,"nm0000078,nm1349117,nm0910400","Action,Comedy,Drama"
tt0072973,1975,7.2,nm0724059,"nm0000053,nm0409869","Crime,Mystery,Thriller"
tt0443295,2005,5.4,nm0331532,"nm0000598,nm0005278,nm0267511","Comedy,Family,Fantasy"
tt0030545,1938,6.0,nm0792450,"nm0000078,nm0181003,nm0855579",Western
tt0060584,1967,8.4,nm0301145,"nm0218849,nm0015273,nm0631994","Adventure,Comedy,Romance"
tt2837574,2018,7.4,nm1108007,"nm0000602,nm0000729,nm0000418","Comedy,Crime,Drama"
tt0063058,1969,5.6,nm0223317,"nm0805177,nm0730126","Action,Drama,Thriller"
tt0043397,1952,4.1,nm0292134,"nm0491714,nm0420765","Crime,Drama"
tt2899120,2013,5.5,nm1088868,"nm0000616,nm3745083",Drama
tt0053917,1960,7.5,nm0591486,"nm0000053,nm0000577,nm0001313","Drama,Romance"
tt0126820,1997,4.3,nm0909770,"nm0250070,nm0750481,nm0606847,nm0205888",Horror
tt1068242,2011,5.9,nm0108132,"nm1552693,nm0000598","Comedy,Drama,Music"
tt0233142,2001,5.9,nm0509028,"nm0000621,nm0000126,nm0000225","Action,Comedy,Crime"
tt0068315,1971,7.6,nm0474539,"nm0001001,nm0001850,nm0912001,nm0143378","Drama,Sport"
tt0092934,1986,7.0,nm0464846,"nm0000869,nm0001884,nm0000391",Drama
tt0048424,1955,8.0,nm0001452,"nm0000053,nm0322299","Crime,Drama"
tt3125220,2014,5.8,nm2528690,"nm2933542,nm3016736,nm5015107,nm5908594",Drama
tt0028880,1937,6.5,nm0484645,"nm0606431,nm0828668,nm0001336",Drama
tt0025903,1934,5.4,nm0102908,"nm0000078,nm0001935,nm0000890","Action,Adventure,Drama"
tt2322517,2015,5.2,nm1184258,"nm1209966,nm1330560,nm0949409",Thriller
tt1121096,2014,5.5,nm0091076,"nm1602660,nm0000313","Action,Adventure,Fantasy"
tt0040577,1948,7.2,nm0505610,"nm0001229,nm0709681,nm0662700",Comedy
tt0046935,1954,6.9,nm0703689,"nm0001682,nm0002994,nm0446438","Crime,Drama"
tt0032551,1940,8.1,nm0000406,"nm0000020,nm0001017,nm0335788","Drama,History"
tt0119668,1997,6.6,nm0000142,"nm0000131,nm0000228,nm0860233","Crime,Drama,Mystery"
tt0032554,1940,7.5,nm0002545,"nm0002046,nm0848667,nm0430870",Comedy
tt0110017,1994,6.7,nm0170113,"nm0001757,nm0000063,nm0871636","Action,Adventure,Fantasy"
tt0083115,1981,5.7,nm0764781,"nm0642429,nm0000885",Drama
tt5321174,2016,5.5,nm0138706,"nm0000685,nm0001001","Family,Western"
tt0087489,1984,8.1,nm0402596,"nm0001682,nm0342241,nm0310960","Drama,Family"
tt0052391,1958,6.3,"nm0169294,nm0347086","nm0001289,nm0001695","Crime,Drama,Mystery"
tt0064179,1969,6.7,nm0005348,"nm0001813,nm0001682,nm0664273","Comedy,Drama"
tt0038321,1946,6.3,nm0924065,"nm0000068,nm0371025,nm0172615",Western
tt0272152,2001,7.4,nm0812200,"nm0000228,nm0000313","Drama,Sci-Fi"
tt2563562,2013,4.0,nm0151895,"nm0001729,nm0000616,nm0199939","Action,Fantasy,Sci-Fi"
tt0034281,1941,6.6,nm0113284,"nm0000022,nm0000048","Adventure,Comedy,Crime"
tt0049130,1956,6.9,nm0552058,"nm0398466,nm0001695,nm0430460","Crime,Drama"
tt0892767,2009,5.6,nm0959774,"nm0000598,nm1086384,nm0004286","Crime,Drama,Mystery"
tt0031800,1939,6.9,nm0802563,"nm0002001,nm0719749,nm0002233","Romance,Thriller"
tt0082558,1981,5.4,nm0001708,"nm0001301,nm0000885,nm0002099","Comedy,Sci-Fi"
